AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
1990-01-02,1.7068728238411737,0.9416409247910644,1.0173658793674591,1.2191544285452731,2.433775081027758,3.676112988154371,1.204485553129809,1.012259172032808,0.7983167312293405,1.1053513529292616,1.1615718692855,1.9561113858377024,0.8925105216708334,0.5868971874941824
1990-01-03,1.7030427895297826,0.936961776245752,1.0124987698123855,1.2190789384126413,2.4267768081274803,3.787660076580895,1.2214638650654173,1.0122656319179448,0.794755263313767,1.1094007704677846,1.1685273894608623,2.024447154775264,0.9210305947317436,0.5801730852215218
1990-01-04,1.7034959517328794,0.943003894614476,1.0151979961129338,1.210018459993009,2.413743293951252,3.7187793320080016,1.2165428789112045,1.0004020496628003,0.8179048047649953,1.1278326020224414,1.1887153626527671,1.9971128472002395,0.9109646865925988,0.583535136357852
1990-01-05,1.7034137382152976,0.9380099030103096,1.011707028715204,1.2074609938653798,2.3779095986814136,3.686169184637925,1.2116223319672903,0.99032521542157,0.8124256233564205,1.1290893178102588,1.178875846307133,1.9689243425134952,0.9185141176969572,0.5953754034031893
1990-01-08,1.7011903199556513,0.938166045317671,1.0030584204585258,1.2017121981323893,2.397744534432889,3.732789681830831,1.2062156507266657,0.9917355367351997,0.821877211286212,1.1408186651632222,1.180911608309678,1.8433573670907253,0.9327741542274124,0.5950830511304649
1990-01-09,1.7005729413687605,0.9381119924419,0.996129941622586,1.1866261807960374,2.3605801620594047,3.7783054748626137,1.211027036789189,0.9817861557974704,0.8172199070889234,1.1423546511261102,1.1729382071330432,1.8860672226767017,0.9252247231230538,0.5923057045395833
1990-01-10,1.6999556184108933,0.939108752518744,0.9933281452461264,1.1820613209337585,2.3549354879925914,3.724582809038098,1.196863326102258,0.976431620162568,0.8157131322015654,1.1475211493649156,1.1681880957937714,1.9561113858377024,0.9050929068447644,0.6037074431758339
1990-01-11,1.6988031264006134,0.9410510689897792,0.9932771418003202,1.1785607047813171,2.359347591252592,3.7569299752573904,1.1968096154420311,0.9829474370848174,0.8153021935959223,1.145147352876816,1.1693756236285893,1.9640846659430191,0.9168364663404333,0.6054615568121802
1990-01-12,1.6944395485930537,0.9415221942700294,0.9956327117545124,1.1640698077535552,2.284329886209024,3.756133972326312,1.171458627853113,0.9764440826947156,0.8135214596381355,1.148777865152733,1.1659826869576808,1.9596550658845096,0.8874775676012611,0.6114547784030299
1990-01-15,1.6943577721523886,0.9380008749018484,0.9849244666050032,1.1639977284647278,2.284057846873491,3.7272462855471264,1.1660549498544068,0.976450314020438,0.8135214596381355,1.148777865152733,1.1659826869576808,1.9596550658845096,0.8874775676012611,0.6114547784030299
1990-01-16,1.6825027615053627,0.9299625171162356,0.98178004995939,1.146437227574225,2.293502651753916,3.619685477662312,1.1572466571376283,0.9514388352034896,0.8080422782295608,1.144169907264069,1.1697149172956802,1.922446425393032,0.8765728337838542,0.601368624994039
